ID,Renta_secc,n,distance,feature_x,feature_y,nearest_x,nearest_y
29020_AM,"9048","1",1887.231658845543507,297306.449644159409218,4077108.986692025326192,295464.463393218407873,4077519.754248549696058
"29023","8804","1",764.000962099218214,316569.460344483144581,4046408.519280223175883,315934.333124909491744,4046833.149572412949055
"2902501","11281","1",234.652993460752953,358802.528698630514555,4051157.700259092263877,358850.246356708696112,4050927.950280969031155
"2902502","11169","1",84.033102384134381,361497.510851373721380,4052249.674657632131130,361457.238368647289462,4052175.920407372992486
"2902503","11547","1",359.198134044682149,362465.869518831197638,4050532.264434959273785,362388.936503110919148,4050181.401768673211336
29027_AM,"7079","1",538.973329051220958,393363.307748043036554,4071128.366922430694103,393677.118500924494583,4071566.562153811100870
29028_AM,"8951","1",2425.698107582644298,304162.818922655016650,4058286.178120242897421,301828.587800558423623,4058946.008687711320817
29031_AM,"8661","1",2945.833036151106626,321430.528313030779827,4084006.527231647167355,322480.581810223928187,4081254.197322295047343
"29032","9979","1",1557.397048242539086,334302.133511454681866,4100187.720349210314453,334028.821337427303661,4101720.947671365458518
"2903801","9475","1",2474.835105230790759,351182.725318898097612,4064549.945619867648929,353597.678592676587868,4065091.064353187102824
"2903802","8224","1",688.361199984261475,355496.602706709993072,4069410.622089921031147,354827.245786931656767,4069571.253517694771290
"29039","9670","1",8.039807291580495,372442.189135908498429,4082767.185376287437975,372442.242670180508867,4082759.145747230853885
"29040","8946","1",4.709866682942166,337322.289385530864820,4073727.457986101508141,337326.566531646763906,4073729.430006708484143
"29041","9042","1",1813.563625603795344,296023.522827813343611,4034323.822860690299422,297414.161607130256016,4033159.719424747861922
"2904201","6006","1",140.231065131184863,342654.567750643531326,4058957.363812000025064,342580.816223679925315,4059076.634361166041344
"2904202","9193","1",105.195236558776827,342608.838737802579999,4058331.723111480008811,342625.278701225062832,4058227.820438764989376
"2904203","8359","1",151.718337696834453,343357.354701333621051,4058866.303813957143575,343415.904917519015726,4059006.269260328728706
"2904204","6006","1",1035.000813548226915,341927.315498328418471,4059879.232321548741311,342580.816223679925315,4059076.634361166041344
"29043","8570","1",3.223239656587270,381582.544329389464110,4086356.495854282286018,381583.582052849116735,4086359.547477441374213
"29045","8267","1",45.277216101971696,417827.499875253590290,4076946.891631224658340,417872.773854840954300,4076947.432990871835500
"29046","9431","1",2310.052045294321488,282456.814511375385337,4050572.057637435384095,280245.278413811291102,4049904.638323106337339
29049_AM,"8264","1",1661.494678676428975,372500.192648489610292,4122957.040374100673944,374156.457241924013942,4122825.312761939596385
"2905101","10755","1",1126.192879793659813,303928.150720106961671,4035181.431484880391508,304057.997279902570881,4036300.113867599982768
"2905102","8810","1",222.146759871255597,307902.510177623305935,4033920.285323434974998,307904.018039409944322,4034142.426965803373605
"2905103","9769","1",1302.987828875892546,310308.027985925727990,4039207.327042678371072,309451.430879586609080,4040189.171571924351156
"29053","8270","1",0.114780306811706,420115.055474166700151,4073606.818289700895548,420115.000997599679977,4073606.717260880861431
"2905401","7882","1",140.840096790338663,354405.995797500072513,4044837.576924088411033,354278.144668209191877,4044778.500519298017025
"2905402","8711","1",144.267133498205766,355054.919866989133880,4046702.385050364304334,354913.154197574767750,4046729.133896755985916
"2905403","7962","1",508.537607562855101,356277.981041441205889,4048548.372248475439847,355959.746005383669399,4048151.715015929192305
"29055",,"1",2212.888098822267239,344087.523758342256770,4110005.464223404414952,343518.656272303662263,4107866.945221562869847
29056_AM,"9257","1",1857.734881941973299,294734.240957761649042,4045497.179428690578789,294090.504993689188268,4047239.816195243969560
"29059","9050","1",3269.615195258624226,349814.246027266490273,4111218.729667607229203,352863.416543042170815,4110038.499736284371465
"2906701","15912","1",176.114126482735912,373058.751578270050231,4064209.270924470387399,373148.925370488082990,4064057.993455084972084
"2906702","9143","1",2215.348075721455189,380589.039424615737516,4072027.594697933178395,381416.008804523793515,4074082.804843221791089
"2906703","14569","1",137.058820499121765,372986.860277547559235,4065073.717875862028450,373108.503271178749856,4065136.869300050660968
"2906704","11147","1",71.061683749463242,373898.173769788350910,4065492.246992587111890,373840.927083780232351,4065450.144975552335382
"2906705","14569","1",184.422070962862080,373062.657998264185153,4065315.502195144537836,373108.503271178749856,4065136.869300050660968
"2906706","12396","1",388.905301272971258,375357.533663636888377,4075637.078488435596228,375450.679397802217864,4076014.664512495044619
"2906707","8868","1",2087.314768751082738,369715.532875131058972,4070874.904208070598543,369451.811097967438400,4072945.491991308983415
"2906708","8905","1",765.523955858349268,363884.681539492972661,4066661.772103872150183,363839.243009884841740,4065897.597865219693631
"2906709","8168","1",62.237861430244010,371699.861558028613217,4063999.510568848345429,371666.761039192380849,4063946.804714826401323
"2906710","11276","1",668.602090104113358,369087.328296622552443,4061435.417120021767914,369683.819788719993085,4061737.454625551588833
"2906711","9976","1",172.155937509589677,365973.891574902867433,4058739.108370019122958,365825.716636918834411,4058826.754559743683785
"29068","11059","1",1350.915977831915370,297039.603790992929135,4025428.451960477046669,298108.748132884385996,4026254.226963345892727
"2906901","12896","1",611.204486370396921,330853.536457044945564,4043963.884205824695528,330479.832789047039114,4043480.235063693486154
"2906902","11133","1",196.575859433544565,321291.189445477502886,4039678.204806599766016,321102.385909558623098,4039732.934079722035676
"2906903","10994","1",1013.484952184949066,325948.859668470628094,4043169.154173500370234,326366.137124046043027,4042245.557252017315477
"2906904","12057","1",795.976937560473289,338960.400350238604005,4042616.237108040601015,338334.484250105393585,4043107.977202727459371
"29070","10438","1",912.171155389128444,349238.751468496106099,4047360.887282187584788,350146.659617835772224,4047272.802044567652047
"29072","7405","1",26.923229759008713,353710.212737520341761,4112055.786587268579751,353720.989519705297425,4112080.458864552900195
29073_AM,"8420","1",1476.544921331270871,334602.528747253993060,4056607.908999419305474,334212.419441327394452,4055183.830478361342102
"29075","8393","1",726.265261702202338,425940.771667977503967,4071438.101231477688998,426554.587473087827675,4071826.291117683053017
29076_AM,"9214","1",2429.025904367668772,329501.392676986695733,4050481.558597159571946,331580.929888505663257,4049226.292955951765180
"29079","8083","1",5.656408704831978,393704.725103244883940,4088030.683440853841603,393702.076907475653570,4088035.681642390787601
"2908001","8624","1",373.193306272173118,347450.832705345645081,4070323.206265550106764,347486.015248012263328,4069951.675065597984940
"2908002","8624","1",346.240282690137349,347642.218768120103050,4070260.677967952098697,347486.015248012263328,4069951.675065597984940
29082_AM,"9456","1",1127.633141599219698,386496.183916018635500,4067413.487409882247448,386129.777357488579582,4066347.043442343827337
29083_AM,"8669","1",842.635086932807667,387402.229237417341210,4090833.908600251190364,387489.558254762028810,4091672.006167638115585
"29084","9528","1",1545.243252794539558,310053.634556233882904,4072336.931166462600231,309981.220781041134614,4073880.476745792664587
29086_AM,"8724","1",1982.237244966926482,409252.292081756924745,4077717.102401983458549,409544.025562103255652,4079677.754352682270110
"29088","8882","1",1800.406781184226929,335152.891208113869652,4112569.619050483219326,336953.231435177614912,4112585.099507524631917
29089_AM,"8555","1",1865.829529035413088,326921.529620536952280,4095190.344438307918608,328492.293913145142142,4094183.359151182696223
29090_AM,"9038","1",2513.811258848890702,328463.772754403180443,4062418.700357411988080,326474.281678563798778,4060882.089702668599784
"2909101","7290","1",1549.683876193499373,415337.394709158863407,4070409.423141943756491,415916.285969895077869,4071846.922715640161186
"2909102","8289","1",541.474332228903791,415994.029975728946738,4066760.302709581330419,416514.254817740351427,4066910.504461292177439
"2909103","8535","1",871.918024764789266,412233.189857376972213,4068234.652327953372151,411802.164529599016532,4068992.582541577517986
"2909401","9268","1",930.141422577823619,405304.442069498880301,4069545.590711638797075,404780.760211188637186,4068776.877255745232105
2909402_AD,"8468","1",948.442606821496724,398487.725858752033673,4074298.148473688401282,398201.386092007101979,4075202.334802060388029
